Locality,Dx Year,Sex,Race,All Sites**,Oral,Colorectal,Liver,Pancreas,Lung,Melanoma,Breast,Cervix,Ovary,Prostate,Kidney,Brain and CNS,Thyroid,Hodgkin Lymphoma,Non-Hodgkin Lymphoma,Myeloma,Leukemia
  Fredericksburg,2011,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,Female,White,474.4,^,^,^,^,^,^,168.9,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,Female,All,466.9,^,^,^,^,^,^,166.9,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,All,Black,437.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,All,White,481.8,^,^,^,^,^,^,98,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,All,All,488.1,^,^,^,^,^,^,96.5,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,Male,White,468.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,Male,All,500.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,Female,White,459.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,Female,All,433.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,All,Black,521.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,All,White,453.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2012,All,All,457.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,Male,White,721,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,Male,All,711.6,^,^,^,^,^,^,^,^,^,216.1,^,^,^,^,^,^,^
  Fredericksburg,2013,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,Female,White,504,^,^,^,^,^,^,202.3,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,Female,All,512,^,^,^,^,^,^,181.7,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,All,Black,568.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,All,White,591.4,^,^,^,^,126.9,^,108.9,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2013,All,All,592,^,^,^,^,114.1,^,105.4,^,^,94.4,^,^,^,^,^,^,^
  Fredericksburg,2014,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,Male,White,546.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,Male,All,516.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,Female,White,621.3,^,^,^,^,^,^,218,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,Female,All,520.9,^,^,^,^,^,^,199.8,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,All,Black,295.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,All,White,582.9,^,^,^,^,100.8,^,120.3,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2014,All,All,515.9,^,^,^,^,91.7,^,113.3,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,Male,White,507.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,Male,All,476.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,Female,White,467.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,Female,All,451,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,All,Black,396.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,All,White,474.6,^,^,^,^,86.5,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2015,All,All,459.3,^,^,^,^,88.5,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006-2015,Male,Black,666.1,^,^,^,^,151,^,^,^,^,225.9,^,^,^,^,^,^,^
  Fredericksburg,2006-2015,Male,White,612.9,19.6,52.4,^,24.6,98.5,38.9,^,^,^,157.5,29.5,^,^,^,^,^,^
  Fredericksburg,2006-2015,Male,All,624.3,19,53.1,^,25.1,105.5,30.1,^,^,^,171.6,29.6,^,^,^,21.2,^,^
  Fredericksburg,2006-2015,Female,Black,392.9,^,^,^,^,^,^,154.4,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006-2015,Female,White,488.4,^,34,^,^,62.9,^,151.8,^,^,^,^,^,21.3,^,18,^,^
  Fredericksburg,2006-2015,Female,All,468.4,^,33.8,^,^,61.8,^,152.5,^,14.3,^,^,^,19.4,^,17.7,^,^
  Fredericksburg,2006-2015,All,Black,497.2,^,43.5,^,^,89.6,^,92,^,^,91.3,^,^,^,^,^,^,^
  Fredericksburg,2006-2015,All,White,531.4,16.5,42,^,16.6,75.9,24.9,83.2,^,^,68.2,19.5,13.8,17.2,^,18.5,^,11.8
  Fredericksburg,2006-2015,All,All,525.7,14.7,42,^,17.2,77.9,19.1,85.3,^,8.1,73.2,19.8,10.8,14.9,^,19.3,^,11.6
  Fredericksburg,2006-2010,Male,Black,839.8,^,^,^,^,^,^,^,^,^,284.4,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,Male,White,678.8,^,66.4,^,^,88.4,^,^,^,^,217.8,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,Male,All,711.9,^,74.7,^,^,108.5,^,^,^,^,227.2,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,Female,Black,412.4,^,^,^,^,^,^,170.9,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,Female,White,472.6,^,41.4,^,^,45,^,153.3,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,Female,All,466,^,37.5,^,^,49.7,^,160.6,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,All,Black,565.7,^,^,^,^,109.6,^,96.1,^,^,110.1,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,All,White,545.9,^,51.4,^,20.9,60.7,22.6,83,^,^,92.6,^,^,^,^,^,^,^
  Fredericksburg,2006-2010,All,All,554.9,^,52.2,^,20,71.2,18.1,87.8,^,^,95,17.6,^,15.1,^,22.6,^,^
  Fredericksburg,2011-2015,Male,Black,526.2,^,^,^,^,^,^,^,^,^,181.3,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,Male,White,552.4,^,39.9,^,^,106.3,^,^,^,^,104.1,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,Male,All,549.4,^,34.4,^,^,104.4,^,^,^,^,124,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,Female,Black,381.4,^,^,^,^,^,^,143.3,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,Female,White,505.7,^,^,^,^,77.3,^,154.2,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,Female,All,475.3,^,31,^,^,72.3,^,148.7,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,All,Black,442.8,^,^,^,^,73.1,^,88.9,^,^,77.4,^,^,^,^,^,^,^
  Fredericksburg,2011-2015,All,White,517.4,19.1,33,^,^,87.7,27.5,84.6,^,^,46,20.1,^,^,^,^,^,^
  Fredericksburg,2011-2015,All,All,501.5,16,33,^,14.3,83.7,20.1,84,^,^,54,21.8,^,15.2,^,16.6,^,^
  King George,2006,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,Male,White,582.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,Male,All,537.2,^,^,^,^,^,^,^,^,^,190.4,^,^,^,^,^,^,^
  King George,2006,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,Female,White,451.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,Female,All,390.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,All,White,509.5,^,^,^,^,126.4,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006,All,All,452.5,^,^,^,^,111.4,^,^,^,^,88.6,^,^,^,^,^,^,^
  King George,2007,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,Male,White,565.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,Male,All,565,^,^,^,^,^,^,^,^,^,153.9,^,^,^,^,^,^,^
  King George,2007,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,Female,White,377.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,Female,All,356.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,All,White,462.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2007,All,All,453.1,^,^,^,^,^,^,^,^,^,74.1,^,^,^,^,^,^,^
  King George,2008,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,Male,White,484.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,Male,All,472.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,Female,White,574,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,Female,All,515,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,All,White,513.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2008,All,All,480.5,^,^,^,^,76.1,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,Male,White,705.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,Male,All,742.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,Female,White,562,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,Female,All,532.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,All,Black,552.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,All,White,626.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2009,All,All,618.7,^,^,^,^,80.9,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,Male,White,386.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,Male,All,380.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,Female,White,359.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,Female,All,408.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,All,Black,393.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,All,White,364.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2010,All,All,384.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,Male,White,624.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,Male,All,636.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,Female,White,518.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,Female,All,466.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,All,Black,418.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,All,White,552.1,^,^,^,^,104.8,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2011,All,All,527.5,^,^,^,^,98.9,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,Male,White,434.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,Male,All,406.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,Female,White,513.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,Female,All,478.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,All,White,472.9,^,^,^,^,124.9,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2012,All,All,444.8,^,^,^,^,115.3,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,Male,Black,884.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,Male,White,554.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,Male,All,621.5,^,^,^,^,^,^,^,^,^,149.3,^,^,^,^,^,^,^
  King George,2013,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,Female,White,409.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,Female,All,423.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,All,Black,688.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,All,White,468.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2013,All,All,504.2,^,^,^,^,108.7,^,^,^,^,73.1,^,^,^,^,^,^,^
  King George,2014,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2014,Male,White,390.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2014,Male,All,455.3,^,^,^,^,^,^,^,^,^,130.9,^,^,^,^,^,^,^
  King George,2014,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2014,Female,White,364.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2014,Female,All,417.5,^,^,^,^,^,^,149.4,^,^,^,^,^,^,^,^,^,^
  King George,2014,All,Black,570.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2014,All,White,359.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2014,All,All,417.6,^,^,^,^,^,^,74.4,^,^,61.9,^,^,^,^,^,^,^
  King George,2015,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,Male,White,413.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,Male,All,427.1,^,^,^,^,^,^,^,^,^,132.2,^,^,^,^,^,^,^
  King George,2015,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,Female,White,311.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,Female,All,306.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,All,Black,357.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,All,White,353.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2015,All,All,358.5,^,^,^,^,75.6,^,^,^,^,62,^,^,^,^,^,^,^
  King George,2006-2015,Male,Black,539.1,^,^,^,^,115.7,^,^,^,^,200.2,^,^,^,^,^,^,^
  King George,2006-2015,Male,White,508.3,^,51.8,^,^,98.6,28.8,^,^,^,97.1,26.6,^,^,^,^,^,^
  King George,2006-2015,Male,All,520.8,16.3,49.4,^,^,99,22.9,^,^,^,124.3,25.4,^,^,^,13.7,^,^
  King George,2006-2015,Female,Black,352,^,^,^,^,^,^,101.6,^,^,^,^,^,^,^,^,^,^
  King George,2006-2015,Female,White,438.2,^,36.5,^,^,71.8,20.1,120.1,^,^,^,^,^,26.2,^,^,^,^
  King George,2006-2015,Female,All,424.5,^,36.2,^,^,65.9,16,116.8,^,^,^,^,^,28.4,^,15.6,^,^
  King George,2006-2015,All,Black,426.6,^,^,^,^,71.4,^,55.1,^,^,92.4,^,^,^,^,^,^,^
  King George,2006-2015,All,White,463.2,9.3,45,^,10.9,82.8,22.3,61.9,^,^,46.5,16.7,^,17.7,^,14.5,^,10.4
  King George,2006-2015,All,All,460.9,10.2,42.8,^,11.1,79.7,17.9,60.7,^,^,59,16.8,^,18.4,^,14.8,^,9
  King George,2006-2010,Male,Black,463.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006-2010,Male,White,545.6,^,48.8,^,^,82.5,^,^,^,^,124.7,^,^,^,^,^,^,^
  King George,2006-2010,Male,All,538.4,^,43.6,^,^,84.7,^,^,^,^,135.1,^,^,^,^,^,^,^
  King George,2006-2010,Female,Black,302,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006-2010,Female,White,464.4,^,^,^,^,65.5,^,138.1,^,^,^,^,^,^,^,^,^,^
  King George,2006-2010,Female,All,439.8,^,36.6,^,^,56.5,^,124,^,^,^,^,^,28.7,^,^,^,^
  King George,2006-2010,All,Black,366.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  King George,2006-2010,All,White,495.9,^,41.5,^,^,74,^,70.5,^,^,59.9,24.8,^,21.3,^,^,^,^
  King George,2006-2010,All,All,478.6,^,40.2,^,^,70.2,^,64.5,^,^,64,23.3,^,19.5,^,16.6,^,^
  King George,2011-2015,Male,Black,587.1,^,^,^,^,^,^,^,^,^,234.6,^,^,^,^,^,^,^
  King George,2011-2015,Male,White,480.7,^,54.5,^,^,113.4,^,^,^,^,76.9,^,^,^,^,^,^,^
  King George,2011-2015,Male,All,507.6,^,54.5,^,^,112.1,^,^,^,^,116.7,^,^,^,^,^,^,^
  King George,2011-2015,Female,Black,397.2,^,^,^,^,^,^,141,^,^,^,^,^,^,^,^,^,^
  King George,2011-2015,Female,White,419.3,^,41.1,^,^,76.8,^,107.2,^,^,^,^,^,^,^,^,^,^
  King George,2011-2015,Female,All,414.7,^,36.7,^,^,73.8,^,112.5,^,^,^,^,^,28.1,^,^,^,^
  King George,2011-2015,All,Black,473.2,^,^,^,^,86.2,^,73.1,^,^,108.8,^,^,^,^,^,^,^
  King George,2011-2015,All,White,437.8,^,48.5,^,^,90.8,28.3,55.8,^,^,36.2,^,^,^,^,^,^,^
  King George,2011-2015,All,All,447.4,11.4,45.3,^,^,88.2,22.8,58.5,^,^,55.3,^,^,17.2,^,13.1,^,^
  Spotsylvania,2006,Male,Black,513.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2006,Male,White,620.2,^,57.5,^,^,105.3,^,^,^,^,166,^,^,^,^,^,^,^
  Spotsylvania,2006,Male,All,613.1,^,58.5,^,^,106.8,^,^,^,^,167.4,^,^,^,^,^,^,^
  Spotsylvania,2006,Female,Black,267.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2006,Female,White,463.9,^,36,^,^,68.8,^,150.7,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2006,Female,All,449.5,^,30.7,^,^,65.4,^,150.2,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2006,All,Black,376.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2006,All,White,527.9,^,46.1,^,^,84.2,18.3,84.7,^,^,75.4,18.9,^,16.8,^,27,^,^
  Spotsylvania,2006,All,All,518.9,^,43.6,^,^,83.3,15.3,84.4,^,^,76,18.9,^,14.8,^,23.9,^,^
  Spotsylvania,2007,Male,Black,536.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2007,Male,White,529.8,^,54.6,^,^,72.3,^,^,^,^,159.1,^,^,^,^,^,^,^
  Spotsylvania,2007,Male,All,524,^,54.9,^,^,67.7,^,^,^,^,156.3,^,^,^,^,^,^,^
  Spotsylvania,2007,Female,Black,358.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2007,Female,White,461.2,^,38.5,^,^,75.3,^,107.6,^,^,^,^,^,30.6,^,^,^,^
  Spotsylvania,2007,Female,All,452.5,^,36.9,^,^,71.1,27.8,102.6,^,^,^,^,^,32.8,^,^,^,^
  Spotsylvania,2007,All,Black,446.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2007,All,White,492.4,^,47.7,^,^,72.9,28.9,57.6,^,^,73.8,^,^,24.2,^,^,^,^
  Spotsylvania,2007,All,All,485.5,^,47.1,^,^,68.7,28.1,55.5,^,^,71.7,14.7,^,25,^,^,^,^
  Spotsylvania,2008,Male,Black,595,^,^,^,^,^,^,^,^,^,259.5,^,^,^,^,^,^,^
  Spotsylvania,2008,Male,White,633.9,^,82.1,^,^,129.3,^,^,^,^,121.3,^,^,^,^,^,^,^
  Spotsylvania,2008,Male,All,627.5,^,82.8,^,^,114.1,^,^,^,^,141.7,^,^,^,^,^,^,^
  Spotsylvania,2008,Female,Black,476,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2008,Female,White,438.4,^,42.1,^,^,71.2,^,105.6,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2008,Female,All,453.1,^,39.9,^,^,81.8,^,110.7,^,^,^,^,^,28.4,^,^,^,^
  Spotsylvania,2008,All,Black,520.6,^,^,^,^,^,^,^,^,^,117,^,^,^,^,^,^,^
  Spotsylvania,2008,All,White,516.6,^,56.1,^,^,95.7,25.2,57.4,^,^,55.5,^,^,15.9,^,19.3,^,20.4
  Spotsylvania,2008,All,All,522.2,^,55.8,^,^,95.1,21.1,60.3,^,^,64.2,17.8,^,17.3,^,19.3,^,17.8
  Spotsylvania,2009,Male,Black,652.7,^,^,^,^,^,^,^,^,^,272.8,^,^,^,^,^,^,^
  Spotsylvania,2009,Male,White,585.5,^,42.6,^,^,117.1,^,^,^,^,127.6,^,^,^,^,38.2,^,^
  Spotsylvania,2009,Male,All,603.6,^,47.6,^,^,113.1,^,^,^,^,147.3,^,^,^,^,39.3,^,^
  Spotsylvania,2009,Female,Black,243.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2009,Female,White,443.5,^,40.7,^,^,61.5,^,125.9,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2009,Female,All,416.8,^,35.6,^,^,57.6,^,120,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2009,All,Black,426.1,^,^,^,^,^,^,^,^,^,121.8,^,^,^,^,^,^,^
  Spotsylvania,2009,All,White,505.1,^,41.6,^,^,85.4,23.4,66.4,^,^,59.5,23.2,^,^,^,24,^,24.8
  Spotsylvania,2009,All,All,497.3,^,40.7,^,^,81.5,20.2,64,^,^,67.6,20.7,16.1,17.4,^,22.8,^,21.7
  Spotsylvania,2010,Male,Black,446.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2010,Male,White,478.8,^,38.6,^,^,59,^,^,^,^,98,^,^,^,^,^,^,^
  Spotsylvania,2010,Male,All,500.6,^,36.8,^,^,65.6,^,^,^,^,127.2,^,^,^,^,^,^,^
  Spotsylvania,2010,Female,Black,322.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2010,Female,White,397.4,^,^,^,^,60.4,^,98.6,^,^,^,^,^,41.4,^,^,^,^
  Spotsylvania,2010,Female,All,384.1,^,^,^,^,53.5,^,95.2,^,^,^,^,^,36,^,^,^,^
  Spotsylvania,2010,All,Black,376,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2010,All,White,428.9,16.2,27.8,^,^,58.8,17.4,52,^,^,45,^,^,26.2,^,21,^,^
  Spotsylvania,2010,All,All,430.8,14.2,26.2,^,^,57.9,14.5,51.1,^,^,57.6,13.7,^,23.1,^,20.5,^,^
  Spotsylvania,2011,Male,Black,572.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2011,Male,White,498.3,^,^,^,^,93.3,^,^,^,^,92.4,^,^,^,^,^,^,^
  Spotsylvania,2011,Male,All,528.7,^,26.2,^,^,95.1,^,^,^,^,126.6,31.9,^,^,^,29.1,^,^
  Spotsylvania,2011,Female,Black,475.5,^,^,^,^,^,^,169.4,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2011,Female,White,482.8,^,38,^,^,67,^,126.5,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2011,Female,All,479.4,^,41.8,^,^,64.4,^,133.1,^,^,^,25.3,^,^,^,^,^,^
  Spotsylvania,2011,All,Black,515.7,^,^,^,^,^,^,96.6,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2011,All,White,485.8,^,32.4,^,19.9,76.5,16.7,67,^,^,43.1,26.3,^,19.6,^,21.5,^,^
  Spotsylvania,2011,All,All,498.9,^,35.1,^,17.9,75.8,13.8,71.7,^,^,58.5,28.4,^,16.5,^,20.3,^,15.2
  Spotsylvania,2012,Male,Black,430.1,^,^,^,^,^,^,^,^,^,230.5,^,^,^,^,^,^,^
  Spotsylvania,2012,Male,White,479.6,^,^,^,^,57.9,38.5,^,^,^,80.3,^,^,^,^,^,^,^
  Spotsylvania,2012,Male,All,468.5,^,30.2,^,^,54,32.2,^,^,^,100.9,^,^,^,^,^,^,^
  Spotsylvania,2012,Female,Black,401.1,^,^,^,^,^,^,156.5,^,^,^,^,^,^,^,^,^,^
  Spotsylvania,2012,Female,White,430.8,^,32.6,^,^,57.2,^,130.1,^,^,^,^,^,32,^,^,^,^
  Spotsylvania,2012,Female,All,417,^,37.6,^,^,54.3,^,130.3,^,^,^,^,^,25.5,^,^,^,^
